id,title,release_date,vote_average,vote_count,popularity,collection_type,budget,revenue,runtime,genres,country,status
5876,미스트,2007-11-21,6.9,5599,5.0109,Random_Pick,18000000,57470220,126,"공포, SF, 스릴러",US,Released
836225,엑소시즘 : 신과 퇴마사,2022-03-11,7.1,1129,5.2193,Random_Pick,1500000,0,98,"공포, 범죄, 드라마, 판타지","MX, US, VE",Released
9541,저지 걸,2004-03-25,6.183,1115,5.4388,Random_Pick,35000000,35492921,102,"코미디, 로맨스, 드라마",US,Released
24664,뱀부즐리드,2000-10-06,6.221,147,4.9006,Random_Pick,10000000,2463650,135,"코미디, 드라마",US,Released
454458,어글리 돌,2019-05-01,6.645,456,5.3132,Random_Pick,45000000,32500000,88,"애니메이션, 음악, 가족, 코미디","CA, CN, US",Released
447236,매혹의 스캔들,2017-03-16,6.675,60,4.8976,Random_Pick,10200000,0,121,"드라마, 모험, 로맨스, 역사",HU,Released
491622,마니카르니카: 잔시의 여왕,2019-01-25,6.6,52,5.9715,Random_Pick,17500000,0,148,"역사, 드라마, 액션",IN,Released
13919,첨스크러버,2005-06-08,6.5,203,4.4294,Random_Pick,6800000,351401,108,"코미디, 드라마","US, DE",Released
537921,오늘만은 수컷이고 싶어,2025-08-13,6.26,121,4.7649,Random_Pick,3000000,0,87,"애니메이션, 코미디",US,Released
9517,불리,2001-06-15,6.664,522,4.8317,Random_Pick,2100000,480811,113,"범죄, 드라마","US, FR",Released
426375,맬리시우스,2018-06-23,5.675,180,4.6482,Random_Pick,3500000,0,90,"스릴러, 공포",US,Released
497582,에놀라 홈즈,2020-09-23,7.241,6333,5.1301,Random_Pick,21000000,0,123,"모험, 미스터리, 범죄",US,Released
347392,슬라이스,2018-09-10,4.5,120,5.9359,Random_Pick,1000000,0,82,"코미디, 공포",US,Released
16358,유러지,2004-10-15,6.431,136,4.6633,Random_Pick,6500000,89781,91,"코미디, 드라마","DE, GB, US",Released
9280,팜므 파탈,2002-04-30,6.1,627,5.1822,Random_Pick,35000000,16800000,114,"미스터리, 범죄, 스릴러","CH, FR",Released
209189,Life of Crime,2013-09-14,5.7,412,4.4176,Random_Pick,12000000,265452,94,"코미디, 범죄",US,Released
554230,로스트 도터,2021-12-15,6.474,1052,5.2677,Random_Pick,5000000,703281,122,드라마,"GR, IL, GB, US",Released
393345,컬트 오브 처키,2017-10-12,5.845,1373,4.82,Random_Pick,6500000,2332018,91,"공포, 스릴러","CA, US",Released
280092,인시디어스 3,2015-05-28,6.283,3509,4.3702,Random_Pick,10000000,120453155,97,"공포, 스릴러","CA, US",Released
649058,"Yo, adolescente",2019-11-18,7.7,107,4.3259,Random_Pick,75464,0,93,드라마,AR,Released
339396,가짜 암살자의 진짜 회고록,2016-11-11,5.767,831,4.5334,Random_Pick,40000000,0,98,"코미디, 액션",US,Released
87825,내 인생의 마지막 변화구,2012-09-21,7.0,1660,3.8869,Random_Pick,60000000,49000000,111,"드라마, 로맨스",US,Released
14452,킬 스위치,2008-10-06,4.521,118,6.5342,Random_Pick,10000000,0,92,"액션, 스릴러, 범죄, 모험","CA, US",Released
449985,트리플 스렛,2019-03-19,6.429,617,6.1761,Random_Pick,10000000,0,96,"스릴러, 액션","US, CN, TH, GB",Released
702525,빅풋 주니어2: 패밀리가 떴다,2020-07-23,7.158,218,5.6783,Random_Pick,17520000,10855626,97,"애니메이션, 모험, 가족","BE, FR, FO",Released
44008,The Victim,2011-06-06,4.75,58,6.6825,Random_Pick,800000,0,84,"스릴러, 액션, 공포",US,Released
914206,더 비스트,2024-02-07,6.275,229,7.5894,Random_Pick,7500000,760979,146,"SF, 드라마, 로맨스","FR, CA, CH",Released
13075,셰리 베이비,2006-09-08,6.075,143,6.3804,Random_Pick,2000000,622806,96,드라마,US,Released
575463,마마 위드,2020-09-09,5.839,277,6.5356,Random_Pick,5080800,5460628,104,"범죄, 드라마, 코미디","BE, FR",Released
43347,러브 & 드럭스,2010-11-22,7.037,5425,5.9353,Random_Pick,30000000,102800000,112,"드라마, 코미디, 로맨스",US,Released
283366,미스 페레그린과 이상한 아이들의 집,2016-09-27,6.838,10299,6.1319,Random_Pick,110000000,296482446,127,"판타지, 모험, 드라마, 가족",US,Released
936059,말썽꾸러기 나인,2023-11-09,6.331,78,5.1938,Random_Pick,32000000,0,83,"가족, 모험, 코미디, TV 영화, 범죄",US,Released
359790,블랙웨이,2015-10-03,5.3,399,5.9404,Random_Pick,8000000,16458,90,"스릴러, 미스터리",US,Released
14423,퍼스트 선데이,2008-01-11,5.667,255,6.9176,Random_Pick,20000000,38800000,96,"코미디, 액션",US,Released
14199,샤크 보이와 라바 걸의 모험,2005-06-10,5.208,1572,6.2125,Random_Pick,50000000,72000000,92,"모험, 가족, SF",US,Released
9754,파이어월,2006-02-08,5.835,993,5.9017,Random_Pick,45000000,82800000,105,"액션, 범죄, 스릴러",US,Released
13394,슈렉 더 홀스,2007-11-28,6.4,885,6.7524,Random_Pick,60000000,0,28,"모험, 애니메이션, 코미디, 판타지, 가족",US,Released
419680,대디스 홈 2,2017-11-09,6.311,2653,6.6918,Random_Pick,69000000,180613180,100,코미디,US,Released
10851,리볼버,2005-09-11,6.3,1465,5.7727,Random_Pick,27000000,7164778,115,"드라마, 스릴러, 범죄, 미스터리","FR, GB",Released
42297,버레스크,2010-11-23,7.209,2325,7.2208,Random_Pick,55000000,89500000,118,"드라마, 로맨스",US,Released
2046,기프트,2000-03-16,6.5,1316,6.142,Random_Pick,10000000,12008642,112,"공포, 드라마, 스릴러, 미스터리",US,Released
241259,거울나라의 앨리스,2016-05-25,6.6,6639,7.1781,Random_Pick,170000000,299457024,112,"모험, 가족, 판타지","GB, US",Released
590223,러브 앤 몬스터스,2020-10-16,7.279,4290,6.0981,Random_Pick,30000000,1122066,108,"코미디, 모험, SF, 액션",US,Released
10599,피노키오,2002-10-11,5.763,779,5.8787,Random_Pick,40000000,41323171,110,"코미디, 가족, 판타지",IT,Released
6020,소로리티 보이즈,2002-03-22,5.628,262,6.289,Random_Pick,12000000,12517488,93,코미디,US,Released
9515,마타도어,2005-05-12,6.3,497,6.8334,Random_Pick,10000000,17300000,97,"액션, 코미디, 범죄, 드라마, 스릴러","DE, MX, US",Released
10226,엑스텐션,2003-06-18,6.8,1406,6.5605,Random_Pick,2500000,6291958,91,"공포, 스릴러, 미스터리","FR, RO",Released
1155828,씽씽,2024-07-12,7.512,292,5.4479,Random_Pick,2000000,3401789,107,드라마,US,Released
1696,살인마 가족 2,2005-07-22,6.8,1492,4.5703,Random_Pick,7000000,20901859,111,"드라마, 공포, 범죄","DE, US",Released
7446,트로픽 썬더,2008-08-09,6.698,6660,5.5361,Random_Pick,92000000,195702811,107,"액션, 코미디, 모험, 전쟁","DE, GB, US",Released
41070,Villmark,2003-02-21,5.813,93,5.1644,Random_Pick,6200000,1156728,85,"공포, 액션, 모험",NO,Released
16340,야! 러그래츠: 파리 대모험,2000-11-17,6.7,474,4.5313,Random_Pick,30000000,103291131,79,"가족, 코미디, 모험, 애니메이션",US,Released
41419,Mammoth,2006-04-22,4.5,67,5.4164,Random_Pick,2300000,0,90,"액션, 코미디, SF, 공포, TV 영화, 모험",US,Released
364433,지그라 불린 사나이,2016-02-25,7.412,2553,5.0797,Random_Pick,1900000,5713331,112,"드라마, 액션, SF",IT,Released
262500,인서전트,2015-03-18,6.365,10250,5.8188,Random_Pick,110000000,297002527,119,"액션, SF, 스릴러",US,Released
268896,퍼시픽 림: 업라이징,2018-03-21,6.135,5180,5.3496,Random_Pick,150000000,290061297,111,"액션, 판타지, SF, 모험",US,Released
54662,미래는 고양이처럼,2011-07-29,5.932,117,5.0633,Random_Pick,1000000,0,91,"드라마, 판타지, 로맨스","DE, US, FR, GB",Released
15681,애프터 러브,2009-02-06,5.721,461,5.0449,Random_Pick,10000000,0,120,"코미디, 로맨스","FR, IT",Released
216457,질투,2013-12-04,6.036,69,4.7871,Random_Pick,4000000,63946,77,로맨스,FR,Released
830784,라일 라일 크로커다일,2022-10-07,6.971,628,5.1379,Random_Pick,50000000,104088441,106,"코미디, 가족, 음악","IT, US",Released
401123,GTA플레이어,2016-07-22,5.22,200,5.348,Random_Pick,1600000,0,88,"스릴러, 액션, SF",US,Released
31196,그로스,2010-01-29,5.3,90,5.9564,Random_Pick,300000,0,90,"공포, SF, 스릴러",US,Released
14277,루즈 체인지,2005-12-11,6.76,52,5.0925,Random_Pick,6000,0,82,다큐멘터리,US,Released
219572,폴리스 스토리 2014,2013-12-24,6.2,393,4.8593,Random_Pick,35000000,94249025,111,"액션, 범죄, 드라마","CN, HK",Released
949484,Hounds of War,2024-08-29,6.286,159,4.8148,Random_Pick,13000000,126540,94,"액션, 스릴러",US,Released
7972,악마가 너의 죽음을 알기 전에,2007-09-26,7.108,1635,3.986,Random_Pick,18000000,25005257,117,"범죄, 드라마, 스릴러","US, GB",Released
354857,레귤러 쇼 더 무비,2015-09-01,7.9,409,4.8926,Random_Pick,3000000,0,69,"애니메이션, 코미디, SF, 모험, 액션, 가족, 판타지",US,Released
2360,오! 그레이스,2000-01-24,6.5,429,4.9865,Random_Pick,10000000,26330482,93,"범죄, 코미디","FR, GB",Released
4942,레더헤즈,2008-03-24,5.859,480,4.382,Random_Pick,58000000,41299492,114,"코미디, 로맨스, 드라마","DE, US",Released
67748,Snowtown,2011-05-19,6.3,339,4.7858,Random_Pick,2000000,1349387,120,"범죄, 드라마",AU,Released
631058,부기,2021-03-05,5.7,81,6.0205,Random_Pick,20000000,0,89,드라마,US,Released
457712,더 벨로시파스터,2018-09-28,5.2,224,6.5119,Random_Pick,36000,0,75,"액션, 공포, 코미디",US,Released
419639,더 씨닝,2016-10-12,6.7,373,7.5402,Random_Pick,100000,0,84,"스릴러, 드라마, 공포",US,Released
786,올모스트 페이머스,2000-09-15,7.498,2983,6.1038,Random_Pick,60000000,47386287,122,"드라마, 음악",US,Released
115348,파라노이아,2013-08-14,5.737,892,6.6105,Random_Pick,35000000,17056265,106,"드라마, 스릴러","IN, US",Released
899112,바이올런트 나잇,2022-11-30,7.241,2393,6.3685,Random_Pick,20000000,75734910,111,"액션, 코미디, 판타지","CA, US",Released
17927,파이어드 업!,2009-02-20,6.123,676,6.7214,Random_Pick,20000000,18599102,91,코미디,US,Released
4012,빌리버,2001-08-23,6.884,649,6.3093,Random_Pick,1500000,1309316,98,드라마,US,Released
106021,하드데이,2012-08-23,6.077,769,5.8337,Random_Pick,12000000,0,100,"액션, 스릴러","BE, CA, GB, US",Released
23047,시즌 오브 더 위치: 마녀호송단,2011-01-07,5.517,2567,6.5829,Random_Pick,40000000,91627228,95,"모험, 판타지, 액션",US,Released
37735,이지 A,2010-09-16,6.809,7191,6.325,Random_Pick,8000000,75026327,92,코미디,US,Released
2289,콜드 마운틴,2003-12-24,6.935,1896,7.1809,Random_Pick,79000000,173013509,154,"전쟁, 역사, 모험, 로맨스","US, GB, RO, IT",Released
205022,첸나이 익스프레스,2013-08-08,6.497,354,4.7679,Random_Pick,18000000,62000000,141,"로맨스, 코미디, 액션",IN,Released
465136,에브리데이,2018-02-22,7.2,2274,5.0993,Random_Pick,4900000,10400000,97,"로맨스, 판타지","CH, GB, US",Released
966220,스나이퍼: 화이트 레이븐,2022-05-03,7.6,841,5.8002,Random_Pick,1000000,881,120,"전쟁, 액션, 드라마",UA,Released
11817,방탄승,2003-03-28,5.51,968,5.2197,Random_Pick,52000000,37713879,104,"액션, 코미디, 판타지",US,Released
49849,카우보이 & 에이리언,2011-07-29,5.639,5241,5.9735,Random_Pick,163000000,174822325,119,"액션, SF, 스릴러, 서부","IN, US",Released
13972,내 친구의 사생활,2008-09-12,5.129,354,7.0982,Random_Pick,16000000,50007546,114,"드라마, 코미디",US,Released
1022796,위시,2023-11-13,6.265,1692,6.781,Random_Pick,175000000,254997360,95,"애니메이션, 가족, 판타지, 모험",US,Released
34583,파이널,2010-01-28,6.04,298,6.5324,Random_Pick,1000000,0,93,"스릴러, 공포",US,Released
10477,드리븐,2001-04-27,5.136,784,6.7598,Random_Pick,94000000,54744738,116,"액션, 드라마",US,Released
524659,크라운 빅,2019-11-01,6.2,209,6.6558,Random_Pick,3600000,3868,110,"범죄, 드라마, 액션","TW, US, GB",Released
15472,밀레니엄: 제1부 여자를 증오한 남자들,2009-02-27,7.5,3112,6.8135,Random_Pick,13000000,109421911,152,"드라마, 스릴러, 범죄, 미스터리","DK, DE, NO, SE",Released
22681,홈커밍,2009-07-17,6.0,166,5.8853,Random_Pick,1500000,0,88,"공포, 스릴러, 드라마",US,Released
19794,레이버 페인스,2009-06-19,5.4,443,7.6532,Random_Pick,10000000,1895782,89,코미디,US,Released
621191,블루 스토리,2019-11-22,7.275,231,7.9199,Random_Pick,1600000,5750000,91,"범죄, 드라마, 로맨스",GB,Released
506464,어웨이크너: 히어로의 탄생,2018-11-01,6.5,151,6.8216,Random_Pick,3500000,2000000,108,"스릴러, 액션, 범죄, 드라마",BR,Released
18079,아홉 여왕들,2000-08-31,7.76,773,8.0738,Random_Pick,1300000,12413888,114,"범죄, 스릴러, 드라마",AR,Released
16973,섹스 마네킹,2004-02-13,5.9,77,7.0255,Random_Pick,1000000,0,88,"드라마, 공포, 로맨스, 스릴러",US,Released
1148713,운반하는 남자,2024-01-19,6.424,164,8.8088,Random_Pick,5400000,1751343,102,"스릴러, 범죄","BE, FR, ES",Released
109451,하늘에서 음식이 내린다면 2,2013-09-26,6.5,3382,7.5924,Random_Pick,78000000,248384621,94,"애니메이션, 가족, 코미디",US,Released
135225,퍼지,2012-09-07,6.7,60,7.2542,Random_Pick,3100000,0,125,"드라마, 역사","EE, FI",Released
399031,해피엔드,2017-06-21,6.16,415,8.8102,Random_Pick,13600000,2610794,110,드라마,"FR, DE, AT",Released
79698,더 러버스,2015-03-13,4.787,75,8.2415,Random_Pick,27000000,0,109,"액션, 모험, SF, 로맨스","AU, BE, IN",Released
37799,소셜 네트워크,2010-10-01,7.371,12755,8.3231,Random_Pick,40000000,224920315,121,드라마,US,Released
19959,써로게이트,2009-09-24,6.1,3320,8.5046,Random_Pick,80000000,122444772,89,"SF, 액션, 스릴러",US,Released
1064307,스퍼마게돈: 사정의 날,2025-02-21,6.4,101,8.5224,Random_Pick,3000000,1333332,80,"애니메이션, 모험, 판타지, 코미디",NO,Released
12247,샷건 스토리즈,2007-10-01,6.9,201,8.6043,Random_Pick,250000,168237,92,"드라마, 스릴러",US,Released
278924,메카닉: 리크루트,2016-08-25,6.032,3532,8.6517,Random_Pick,40000000,125729635,98,"액션, 범죄, 스릴러","US, DE, FR",Released
503838,레이드,2018-03-16,7.116,116,5.3269,Random_Pick,4700000,18000000,120,"범죄, 드라마, 스릴러",IN,Released
18476,호스맨,2009-02-06,5.909,583,4.3493,Random_Pick,20000000,1017401,90,"범죄, 드라마, 공포, 미스터리, 스릴러","CA, US",Released
243683,스텝 업: 올 인,2014-07-15,6.8,1969,4.6693,Random_Pick,45000000,86165646,112,"로맨스, 드라마, 음악",US,Released
950849,앵그리 애니,2022-11-30,7.557,140,4.6851,Random_Pick,3500000,0,119,드라마,FR,Released
10646,톰캣,2001-03-30,5.123,269,4.4613,Random_Pick,11000000,23400000,95,"코미디, 로맨스",US,Released
588211,Alien: Ore,2019-03-30,6.1,50,4.0231,Random_Pick,35000,0,11,"SF, 공포",US,Released
205601,벨,2013-05-01,7.107,707,5.7427,Random_Pick,10900000,16500000,105,드라마,GB,Released
132344,비포 미드나잇,2013-04-05,7.501,2584,5.0198,Random_Pick,3000000,11176469,109,"로맨스, 드라마","GR, US",Released
571655,토르: 오리지날 전설,2019-10-10,5.3,134,5.6285,Random_Pick,5256817,70821,105,"모험, 판타지","DK, IS, NO, SE",Released
10758,웨이트리스,2007-05-25,6.7,553,5.0718,Random_Pick,1500000,22240529,105,"드라마, 코미디, 로맨스",US,Released
167810,로스트 리버,2015-04-08,5.726,628,5.6433,Random_Pick,2000000,45431,95,"드라마, 판타지, 스릴러",US,Released
11197,와일드 영,2003-09-16,7.3,379,7.9095,Random_Pick,3000000,12469000,113,드라마,"SE, DK",Released
522627,젠틀맨,2020-01-01,7.669,6294,7.6595,Random_Pick,22000000,115171795,113,"코미디, 범죄","GB, US",Released
882569,더 커버넌트,2023-04-19,7.7,2956,8.3055,Random_Pick,55000000,21948551,123,"전쟁, 액션, 스릴러","GB, US",Released
152599,이민자,2013-11-27,6.3,858,7.079,Random_Pick,16000000,5867686,117,"드라마, 로맨스","FR, US",Released
743563,비크람,2022-06-02,7.61,145,8.4548,Random_Pick,15354648,54172014,174,"액션, 범죄, 스릴러",IN,Released
1127166,눈물을 만드는 사람,2024-04-03,6.509,928,7.6013,Random_Pick,7000000,0,106,"로맨스, 드라마",IT,Released
613349,독퇴에르?,2019-12-11,6.5,325,7.4033,Random_Pick,6837995,6294941,90,코미디,FR,Released
1079091,우리가 끝이야,2024-08-07,6.972,1763,7.8425,Random_Pick,25000000,350993761,131,"드라마, 로맨스",US,Released
10615,푸티 탕,2001-06-29,5.058,163,7.2262,Random_Pick,7000000,3300000,81,"액션, 코미디",US,Released
1579,아포칼립토,2006-12-07,7.591,5955,8.7914,Random_Pick,40000000,120654337,139,"액션, 드라마, 역사","GB, US",Released
84892,월플라워,2012-09-20,7.8,10910,8.1886,Random_Pick,13000000,33384127,103,드라마,US,Released
460846,스페셜 시큐리티: 라스트 미션,2017-03-04,6.339,934,7.5578,Random_Pick,15000000,0,92,"액션, 스릴러, 범죄",US,Released
772973,인해비턴트,2022-10-07,6.0,116,7.8726,Random_Pick,1600000,36972,97,"스릴러, 공포, 미스터리","CZ, US",Released
661791,더 그랜드마더,2022-01-28,5.9,470,7.4198,Random_Pick,3749231,1817696,101,"드라마, 공포","FR, ES",Released
254201,미결처리반Q: 도살자들,2014-10-02,7.028,670,7.909,Random_Pick,5800000,11500000,116,스릴러,"DK, DE, NO, SE",Released
84336,섀도우 댄서,2012-02-12,5.9,269,7.1341,Random_Pick,6300000,1777709,101,스릴러,"FR, IE, GB",Released
133931,잠베지아 : 신비한 나무섬의 비밀,2012-06-05,6.211,315,7.3074,Random_Pick,20000000,0,83,"코미디, 애니메이션, 모험, 가족",ZA,Released
55301,앨빈과 슈퍼밴드 3,2011-12-14,5.698,2290,7.3221,Random_Pick,75000000,342695435,87,"코미디, 판타지, 가족, 음악, 애니메이션",US,Released
13920,라디오,2003-10-24,7.303,805,7.9984,Random_Pick,35000000,53293628,109,드라마,US,Released
13510,이든 레이크,2008-09-12,6.829,1976,6.5743,Random_Pick,12850990,3984669,91,"공포, 스릴러",GB,Released
401294,2047 버추얼 레볼루션,2016-10-12,5.014,104,5.95,Random_Pick,3200000,0,92,SF,"CA, FR, US",Released
426543,호두까기 인형과 4개의 왕국,2018-10-26,6.089,2197,6.5662,Random_Pick,120000000,173961069,99,"판타지, 모험, 가족",US,Released
71,빌리 엘리어트,2000-09-28,7.6,3979,6.9969,Random_Pick,5000000,109280263,111,"드라마, 코미디, 음악","FR, GB, US",Released
989596,La Tresse,2023-11-29,7.413,247,6.1047,Random_Pick,8500000,9235757,121,"드라마, 코미디","BE, CA, FR, IT",Released
75638,레드 라이트,2012-03-02,6.176,1341,6.726,Random_Pick,14000000,13551174,114,스릴러,"ES, US",Released
570131,러브 앳,2019-01-18,7.1,848,6.3286,Random_Pick,7950000,0,117,"코미디, 로맨스, 판타지","BE, FR",Released
15074,익스트림 OPS,2002-11-27,4.65,100,6.0281,Random_Pick,40000000,10959475,93,"액션, 모험, 스릴러","DE, LU, GB, US",Released
100042,덤 앤 더머 투,2014-11-12,5.6,3316,6.0767,Random_Pick,40000000,169837010,109,코미디,"US, JP",Released
452773,테드: 미다스 황금손의 비밀,2017-03-25,6.7,426,7.0205,Random_Pick,10778400,34156960,85,"애니메이션, 모험, 코미디, 가족","ES, GB",Released
513223,네가 없는 시간,2018-04-19,6.106,282,6.1435,Random_Pick,667000,0,103,"드라마, 미스터리, 범죄","AR, ES",Released
198277,비긴 어게인,2014-06-27,7.235,3908,7.5351,Random_Pick,8000000,63500000,104,"코미디, 음악, 로맨스, 드라마",US,Released
100683,드래곤 아이즈,2012-05-10,5.298,200,5.5607,Random_Pick,3000000,0,88,액션,US,Released
37430,코난: 암흑의 시대,2011-08-17,5.309,1947,5.7306,Random_Pick,90000000,63523283,113,"모험, 판타지, 액션",US,Released
545609,익스트랙션,2020-04-23,7.305,6398,5.9014,Random_Pick,65000000,0,116,"액션, 스릴러",US,Released
695089,"오노다, 정글에서 보낸 10 000일",2021-07-21,7.113,152,6.1499,Random_Pick,4700000,0,167,"드라마, 모험, 전쟁, 역사","FR, JP, BE, IT, DE, KH",Released
784651,파이터,2024-01-24,6.147,143,5.9424,Random_Pick,30069500,43160558,167,"액션, 드라마",IN,Released
9896,노브레인 레이스,2001-08-17,6.275,1892,5.9318,Random_Pick,48000000,85498534,112,"모험, 코미디","CA, US",Released
487680,더 키친,2019-08-08,6.1,712,5.1915,Random_Pick,38000000,16000000,103,"액션, 범죄, 드라마","US, CA",Released
83801,Présumé coupable,2011-09-07,7.17,112,5.2385,Random_Pick,6965576,0,102,"드라마, 범죄","FR, BE",Released
582014,프라미싱 영 우먼,2020-12-13,7.401,3505,5.8706,Random_Pick,10000000,20379604,114,"스릴러, 범죄, 드라마",US,Released
15237,드 러블리,2004-07-02,6.101,144,6.22,Random_Pick,15000000,18400000,125,"드라마, 음악",US,Released
9988,비어페스트,2006-08-25,5.87,582,3.707,Random_Pick,17500000,19179969,110,코미디,US,Released
583406,유다 그리고 블랙 메시아,2021-02-12,7.311,1636,4.4672,Random_Pick,26000000,6416063,126,"드라마, 역사","CA, US",Released
334524,골드,2016-02-03,6.621,1701,4.3591,Random_Pick,20000000,14880939,121,"모험, 드라마, 스릴러",US,Released
11227,엔젤-A,2005-12-21,6.971,758,3.6706,Random_Pick,15000000,9995168,88,"로맨스, 코미디, 드라마, 판타지",FR,Released
43942,괴짜경제학,2010-10-01,6.112,125,4.2514,Random_Pick,3000000,103735,93,다큐멘터리,US,Released
602269,더 리틀 띵스,2021-01-28,6.3,2684,4.2182,Random_Pick,30000000,29942746,128,"드라마, 범죄, 스릴러",US,Released
46584,트로츠키,2010-05-05,6.667,117,5.6165,Random_Pick,6400000,0,113,코미디,CA,Released
11184,킨제이 보고서,2004-09-04,6.609,501,6.625,Random_Pick,11000000,17050017,118,드라마,"DE, GB, US",Released
175541,블랙 내티비티,2013-11-27,5.0,61,6.4441,Random_Pick,17500000,7018189,93,"음악, 드라마",US,Released
11253,헬보이 2: 골든 아미,2008-07-11,6.766,5446,7.0063,Random_Pick,85000000,160388063,120,"판타지, 액션","US, DE, HU",Released
9687,키핑 멈,2005-12-02,6.7,597,6.7932,Random_Pick,169000,18564702,103,코미디,"GB, US",Released
937287,챌린저스,2024-04-18,6.9,2451,6.9439,Random_Pick,55000000,94182533,132,"드라마, 로맨스","IT, US",Released
15045,팻 앨버트,2004-12-25,5.129,268,6.3542,Random_Pick,45000000,48600000,93,"코미디, 가족, 판타지",US,Released
251321,하늘 높이,2014-02-12,5.3,133,7.3585,Random_Pick,8000000,53086,112,드라마,"CA, FR, ES",Released
1232933,심연의 공포,2025-05-02,6.312,125,5.9254,Random_Pick,11000000,311205,85,"공포, 액션, 모험, 스릴러",AU,Released
480414,요로나의 저주,2019-04-17,5.655,2589,6.4804,Random_Pick,9000000,123233739,93,공포,US,Released
9919,10일 안에 남자 친구에게 차이는 법,2003-02-07,6.852,4289,6.1309,Random_Pick,50000000,177500000,115,"코미디, 로맨스",US,Released
71688,철의 여인,2011-12-26,6.4,1812,3.9883,Random_Pick,13000000,115890792,105,"역사, 드라마",GB,Released
25846,Baarìa,2009-09-25,7.224,655,3.8512,Random_Pick,30000000,16017513,160,"드라마, 코미디, 로맨스","FR, IT",Released
9038,하트브레이크 키드,2007-10-05,5.738,1692,3.9349,Random_Pick,60000000,128453183,116,"코미디, 로맨스",US,Released
4538,다즐링 주식회사,2007-09-07,7.153,3776,3.8573,Random_Pick,16000000,24377151,92,"모험, 드라마, 코미디",US,Released
9689,헐리우드 엔딩,2002-05-03,6.483,515,4.3802,Random_Pick,16000000,14569236,111,"코미디, 드라마","GB, US",Released
11366,소용돌이,2000-02-11,5.883,248,3.9908,Random_Pick,1000000,0,90,"미스터리, 판타지, 공포",JP,Released
83860,October Baby,2011-10-30,6.381,122,4.802,Random_Pick,1000000,5396618,107,드라마,US,Released
27582,메카닉,2011-01-13,6.525,3448,4.6257,Random_Pick,40000000,51070807,93,"액션, 스릴러, 범죄","US, DE",Released
22371,Minutemen,2008-02-29,5.756,246,5.1898,Random_Pick,5000000,0,90,"가족, TV 영화, 코미디, SF",US,Released
1045770,달리,2024-02-07,6.11,301,4.4846,Random_Pick,6700000,3,78,"코미디, 판타지, 드라마",FR,Released
59859,킥 애스 2: 겁없는 녀석들,2013-07-17,6.401,6405,4.2374,Random_Pick,28000000,60795985,102,"액션, 모험, 범죄","JP, GB, US",Released
353491,다크타워: 희망의 탑,2017-08-03,5.784,5372,4.9651,Random_Pick,60000000,113231078,95,"판타지, 액션, SF",US,Released
12103,돈 세이 워드,2001-09-28,6.254,1002,4.3478,Random_Pick,50000000,100020092,113,"스릴러, 미스터리",US,Released
9298,못말리는 알리,2002-03-21,6.054,1436,4.8542,Random_Pick,7000000,23280529,85,코미디,"FR, DE, GB, US",Released
300168,드래곤 블레이드: 천장웅사,2015-02-19,6.414,605,4.7096,Random_Pick,65000000,121545703,127,"모험, 역사, 액션, 판타지","HK, CN",Released
10064,에디슨 시티,2005-07-29,5.3,351,4.5885,Random_Pick,25000000,4165675,99,"드라마, 액션, 스릴러","US, DE",Released
92182,사일런트 스크림,2011-01-21,5.4,432,3.8051,Random_Pick,2000000,13101672,86,"공포, 미스터리, 드라마","FR, US",Released
23963,폰티풀,2009-03-06,6.445,679,4.1505,Random_Pick,1500000,32000,97,"공포, 미스터리, SF",CA,Released
16110,토마스와 마법 기차,2000-07-14,5.4,92,4.1223,Random_Pick,19000000,19748009,85,"가족, 판타지, 모험","GB, US",Released
215,쏘우 2,2005-10-28,6.605,5683,3.6008,Random_Pick,4000000,152925093,93,공포,US,Released
1029880,나이트워치: 데몬즈 아 포에버,2023-12-14,6.259,85,4.1517,Random_Pick,4300000,104266,113,"공포, 스릴러, 미스터리",DK,Released
35688,와이 디드 아이 겟 메리드 투?,2010-04-02,6.5,162,4.0294,Random_Pick,20000000,60673972,121,"코미디, 로맨스",US,Released
308,브로큰 플라워,2005-07-31,6.921,1425,4.6189,Random_Pick,10000000,46720491,106,"코미디, 드라마, 미스터리, 로맨스","US, FR",Released
1899,식물학자의 딸,2006-04-26,6.331,62,3.821,Random_Pick,3910000,0,95,드라마,"CA, FR",Released
607430,나인 데이즈,2021-07-15,6.787,268,5.4367,Random_Pick,10000000,969204,124,"드라마, 판타지",US,Released
807172,엑소시스트: 믿는 자,2023-10-04,5.831,1202,5.2815,Random_Pick,30000000,136284218,111,"공포, 스릴러",US,Released
12770,스틸링 하바드,2002-09-13,4.8,141,5.56,Random_Pick,25000000,14277032,85,"액션, 코미디, 드라마, 범죄",US,Released
594,터미널,2004-06-17,7.4,8381,5.9674,Random_Pick,60000000,219417255,128,"코미디, 드라마",US,Released
14059,스노우 버디즈,2008-02-05,6.136,287,6.4769,Random_Pick,4000000,50802372,87,"가족, 모험","CA, US",Released
21724,댄스 플릭,2009-05-22,5.0,288,5.4045,Random_Pick,25000000,31439140,83,"음악, 코미디, 액션",US,Released
55341,지퍼스 크리퍼스 3,2017-09-26,4.917,949,5.8474,Random_Pick,6200000,4017852,100,공포,US,Released
10715,루니 툰: 백 인 액션,2003-11-14,6.4,1568,5.1146,Random_Pick,80000000,68500000,92,"애니메이션, 코미디, 가족","US, DE",Released
