id,title,release_date,genres,country,budget,revenue,roi_ratio,vote_average,vote_count,popularity,success_status
98357,브로큰 시티,2013-01-18,"스릴러, 범죄, 드라마",US,56000000,34737199,-0.379692875,5.948,1534,5.3079,Flop
520763,콰이어트 플레이스 2,2021-05-21,"SF, 스릴러, 공포",US,55000000,297372261,4.406768381818182,7.449,7090,5.8982,Mega-Hit
63207,인트루더스,2011-09-12,"스릴러, 공포, 판타지","US, ES, GB",13000000,3012210,-0.7682915384615384,5.5,540,5.9461,Flop
2239,할람 포,2007-08-30,"드라마, 코미디, 스릴러",GB,8000000,2149799,-0.731275125,6.7,178,5.9889,Flop
846867,매드 갓,2021-09-17,"애니메이션, 판타지, 공포, SF",US,250000,322619,0.290476,6.811,507,6.1695,Break-even
10488,님스 아일랜드,2008-04-03,"모험, 코미디, 가족, 판타지",US,37000000,100104565,1.7055287837837838,5.9,1166,3.6564,Hit
239678,당신 없는 일주일,2014-09-10,"드라마, 코미디",US,19800000,41300000,1.0858585858585859,6.619,1431,3.8875,Hit
780609,멘,2022-05-20,"공포, 스릴러, 판타지","GB, US",6500000,11152071,0.7157032307692308,6.092,1262,3.6377,Break-even
74387,원펀치,2012-01-06,"코미디, 드라마","CA, US",12000000,6985158,-0.4179035,6.413,984,3.1064,Flop
1012201,극장판 하이큐!! 쓰레기장의 결전,2024-02-16,"애니메이션, 코미디",JP,5000000,100255784,19.0511568,7.7,209,5.0202,Hit
13702,더티 셰임,2004-09-24,"코미디, 판타지",US,15000000,1914166,-0.8723889333333333,5.337,289,3.8381,Flop
15673,코니 앤 칼라,2004-04-16,"코미디, 범죄, 음악",US,20000000,11341016,-0.4329492,5.8,92,2.9841,Flop
28740,Black Friday,2004-08-13,"범죄, 드라마",IN,700000,1100000,0.5714285714285714,7.5,95,4.2105,Break-even
57089,빨간 모자의 진실 2,2011-04-29,"코미디, 애니메이션, 가족",US,30000000,13500000,-0.55,5.1,563,4.2153,Flop
25196,크레이지 하트,2009-12-16,"드라마, 음악, 로맨스",US,7000000,47405566,5.7722237142857145,6.923,1127,4.145,Hit
351819,블랙의 50가지 그림자,2016-01-28,"로맨스, 코미디",US,20000000,21164799,0.05823995,4.9,1380,4.3624,Break-even
459003,마브카: 숲의 노래,2023-03-02,"애니메이션, 모험, 가족, 판타지",UA,5000000,17974964,2.5949928,7.161,826,5.2133,Hit
89584,정복자 1453,2012-02-10,"모험, 드라마, 액션, 전쟁",TR,16000000,35000000,1.1875,6.034,193,5.224,Hit
22820,젠틀맨 브론코스,2009-09-30,"코미디, SF, 드라마",US,10000000,118492,-0.9881508,5.7,181,4.6033,Flop
428449,고스트 스토리,2017-04-24,"드라마, 판타지, 미스터리, 로맨스",US,100000,1929659,18.29659,7.1,2426,5.4776,Hit
14788,버블,2006-01-27,"드라마, 범죄, 미스터리",US,1600000,261966,-0.83627125,6.3,125,4.0291,Flop
2123,미 마이셀프 앤드 아이린,2000-06-22,코미디,US,51000000,149270999,1.9268823333333334,6.604,4087,6.3719,Hit
230266,미스 줄리,2014-09-07,"드라마, 로맨스","FR, IE, NO, GB",5500000,5000000,-0.09090909090909091,5.609,151,6.7066,Flop
258086,The Damned,2014-06-20,"스릴러, 공포, 미스터리",US,3000000,5758519,0.9195063333333333,5.544,260,7.2785,Break-even
71552,아메리칸 파이: 19금 동창회,2012-04-04,코미디,US,50000000,234989584,3.69979168,6.301,4572,6.0092,Hit
15208,바토리,2008-07-10,"드라마, 판타지","GB, HU, SK, FR, CZ",17610801,7005528,-0.6022027618164557,5.664,113,6.9733,Flop
416144,호텔 뭄바이,2019-03-14,"스릴러, 역사, 드라마, 액션","AU, SG, US, GB",25000000,16900000,-0.324,7.541,1660,6.318,Flop
303858,머니 몬스터,2016-05-12,"스릴러, 드라마",US,27000000,93282604,2.4549112592592595,6.438,3073,6.5691,Hit
63311,내가 사는 피부,2011-08-17,"드라마, 공포, 미스터리, 스릴러",ES,13000000,33750478,1.5961906153846155,7.493,4477,7.5276,Hit
188222,안투라지,2015-06-03,"코미디, 드라마",US,30000000,49263404,0.6421134666666667,6.253,1073,6.6333,Break-even
744275,애프터: 관계의 함정,2021-09-01,"로맨스, 드라마","FR, US, BG",14000000,21753705,0.5538360714285714,7.021,2689,6.541,Break-even
14148,트랩,2007-08-04,"범죄, 드라마, 미스터리, 스릴러","HK, US",35000000,7155358,-0.7955612,5.638,270,6.1122,Flop
55721,내 여자친구의 결혼식,2011-05-13,"코미디, 로맨스",US,32500000,288383523,7.8733391692307695,6.515,4538,6.8897,Mega-Hit
9030,디 아이,2008-02-01,"드라마, 공포, 스릴러","US, CA",12000000,58010320,3.8341933333333333,5.9,1111,5.8895,Hit
2832,아이덴티티,2003-04-25,"미스터리, 스릴러",US,28000000,90259536,2.223554857142857,7.174,4154,6.3809,Hit
11247,신데렐라 스토리,2004-07-16,"코미디, 가족, 로맨스",US,19000000,70067909,2.687784684210526,6.582,3311,6.9643,Hit
59961,세이프 하우스,2012-02-08,"액션, 스릴러",US,85000000,208076205,1.4479553529411764,6.486,3790,6.6292,Hit
48289,언피니시드,2010-09-30,"드라마, 스릴러",US,20000000,45636368,1.2818184,6.6,928,5.6437,Hit
22971,디어 존,2010-02-04,"드라마, 로맨스, 전쟁",US,25000000,114977104,3.59908416,6.846,4231,5.8591,Hit
123103,애프터 쇼크,2012-09-12,"공포, 스릴러","CL, US",2000000,58510,-0.970745,5.162,349,6.2615,Flop
770906,살라르: 1부 – 휴전,2023-12-21,"액션, 범죄, 드라마",IN,34000000,87229100,1.5655617647058824,6.745,100,6.1701,Hit
14623,썬더버드,2004-07-23,"액션, 모험, 코미디, 가족","FR, GB, US",57000000,28283637,-0.5037958421052632,5.0,302,6.4368,Flop
16871,드래그 미 투 헬,2009-05-27,"공포, 스릴러",US,30000000,91388487,2.0462829,6.457,3923,6.8345,Hit
637693,스피릿,2021-05-20,"애니메이션, 모험, 가족, 서부",US,30000000,42717215,0.42390716666666667,7.278,538,7.3501,Break-even
16941,인터미션,2003-08-29,"코미디, 범죄, 드라마","IE, GB",5000000,4856298,-0.0287404,6.143,161,6.2663,Flop
10877,엑시트 운즈,2001-03-16,"액션, 범죄, 스릴러","CA, US",33000000,79958599,1.4229878484848484,5.789,527,8.1533,Hit
10567,다이너소어,2000-05-19,"애니메이션, 가족, 모험, 드라마",US,127500000,354248063,1.7784161803921568,6.547,2661,6.9369,Hit
44564,딜레마,2011-01-13,"코미디, 드라마",US,70000000,67112664,-0.04124765714285714,5.328,889,6.2912,Flop
1244944,우먼 인 더 야드,2025-03-27,"드라마, 공포, 스릴러",US,12000000,23311502,0.9426251666666666,5.702,346,4.0477,Break-even
534259,블라인디드 바이 더 라이트,2019-08-09,"드라마, 코미디","GB, US",8300000,18144644,1.186101686746988,6.92,597,3.1797,Hit
259694,하우 투 비 싱글,2016-02-08,"코미디, 로맨스",US,38000000,112343513,1.9564082368421052,6.258,3288,4.1941,Hit
22843,에반게리온: 파,2009-06-26,"애니메이션, SF, 액션, 드라마",JP,10000000,44339362,3.4339362,7.787,947,4.8771,Hit
60599,시크릿,2012-09-14,"드라마, 스릴러",US,12000000,35500000,1.9583333333333333,6.314,900,4.2142,Hit
403119,47미터,2017-05-25,"공포, 스릴러","DO, GB, US",5500000,62198461,10.30881109090909,5.807,2792,4.1489,Hit
26428,아고라,2009-05-17,"모험, 드라마, 역사",ES,70000000,39457342,-0.4363236857142857,7.0,1508,3.9615,Flop
228967,인터뷰,2014-12-25,"액션, 코미디",US,44000000,12342632,-0.7194856363636364,6.191,6048,4.5207,Flop
1555,스페니쉬 아파트먼트,2002-06-19,"드라마, 코미디, 로맨스","FR, ES, US",5300000,3897799,-0.26456622641509436,7.119,1188,5.1171,Flop
1907,비치,2000-02-03,"드라마, 모험, 로맨스, 스릴러",GB,40000000,144056873,2.601421825,6.486,4558,5.3712,Hit
4513,써티 데이즈 오브 나이트,2007-10-17,"공포, 스릴러","NZ, US",30000000,80276156,1.6758718666666668,6.436,2949,6.3232,Hit
315011,신 고질라,2016-07-29,"액션, SF, 공포",JP,15000000,78053145,4.203543,7.216,1477,7.0083,Hit
425336,에스코바르,2017-10-12,"범죄, 드라마","BG, ES",4667008,17535962,2.7574313135953483,6.292,1022,7.9637,Hit
44833,배틀쉽,2012-04-11,"스릴러, 액션, 모험, SF","JP, US",209000000,303025485,0.4498827033492823,5.881,5759,6.1015,Break-even
290859,터미네이터: 다크 페이트,2019-10-23,"SF, 액션, 모험, 스릴러","US, CN",185000000,261119292,0.41145563243243244,6.415,5453,6.7128,Break-even
284279,질주본능: 더 레이싱,2014-08-13,"액션, 코미디",NO,25000000,6015494,-0.75938024,6.379,103,5.6264,Flop
664300,시바 베이비,2021-03-26,"코미디, 드라마",US,250000,359247,0.436988,7.125,728,5.768,Break-even
440597,위시 어폰,2017-07-07,"공포, 스릴러, 판타지",US,12000000,14300000,0.19166666666666668,5.701,1416,6.7225,Break-even
84329,로봇 앤 프랭크,2012-08-24,"SF, 코미디, 드라마, 범죄",US,2500000,3325038,0.3300152,6.9,1133,5.3087,Break-even
297725,돈키호테를 죽인 사나이,2018-05-19,"모험, 코미디","BE, FR, PT, ES, GB, US",19116000,2433457,-0.8727005126595522,6.7,1050,4.1251,Flop
1957,이너프,2002-05-21,"드라마, 스릴러",US,38000000,51800000,0.3631578947368421,6.656,1209,4.7105,Break-even
184341,핸즈 오브 스톤,2016-08-26,드라마,"PA, US",20000000,5000000,-0.75,6.6,437,4.0032,Flop
4141,거침없이 쏴라! 슛 뎀 업,2007-07-26,"액션, 스릴러, 코미디, 범죄",US,39000000,26800000,-0.3128205128205128,6.483,1979,4.5726,Flop
309809,어린왕자,2015-07-29,"모험, 애니메이션, 판타지, 가족","FR, IT, CA",64000000,97571250,0.52455078125,7.609,2893,4.3426,Break-even
27646,나이트 오브 데몬스,2009-08-30,"공포, 액션, 코미디",US,10000000,64040,-0.993596,5.0,189,3.6978,Flop
262504,다이버전트 시리즈: 얼리전트,2016-03-09,"모험, SF, 액션, 미스터리",US,110000000,179246868,0.6295169818181818,6.109,6811,8.8359,Break-even
10431,워,2007-08-24,"액션, 범죄, 스릴러","US, CA",25000000,40452643,0.61810572,6.393,1972,7.8327,Break-even
123553,섀도우 헌터스: 뼈의 도시,2013-08-21,"판타지, 액션, 미스터리","CA, DE, GB, US",60000000,95396573,0.5899428833333333,6.436,4565,8.5071,Break-even
116149,패딩턴,2014-11-24,"코미디, 모험, 가족","FR, GB, US",55000000,326088587,4.9288834,7.113,4049,7.3511,Mega-Hit
38684,제인 에어,2011-03-11,"드라마, 로맨스","GB, US",13000000,34710627,1.6700482307692308,7.199,1526,8.0242,Hit
242582,나이트 크롤러,2014-10-23,"범죄, 드라마, 스릴러",US,8500000,47425835,4.57951,7.7,11356,7.4614,Hit
35026,럭키 루크: 전설의 무법자,2009-10-21,"코미디, 서부, 모험","AR, FR",27000000,17854472,-0.3387232592592593,4.5,530,8.8166,Flop
476669,킹스맨: 퍼스트 에이전트,2021-12-22,"액션, 모험, 스릴러","GB, US",100000000,125897478,0.25897478,6.7,4870,6.7632,Break-even
44896,랭고,2011-03-02,"애니메이션, 코미디, 가족, 서부, 모험","US, GB",135000000,245700000,0.82,6.9,6875,7.074,Break-even
9785,인비저블,2007-04-27,"판타지, 스릴러, 미스터리","CA, US",30000000,26810113,-0.10632956666666667,6.3,565,6.0986,Flop
59965,어브덕션,2011-09-22,"스릴러, 액션, 미스터리",US,35000000,82087155,1.3453472857142856,5.851,2964,6.7216,Hit
277685,언프렌디드: 친구삭제,2014-10-22,"공포, 미스터리",US,1000000,64364198,63.364198,5.538,3452,6.2984,Hit
85545,엘르,2011-09-09,드라마,"FR, DE, PL",4000000,911466,-0.7721335,5.324,188,6.8432,Flop
146227,겟어웨이,2013-08-29,"액션, 범죄","BG, US",18000000,10501938,-0.416559,5.0,653,6.3943,Flop
9035,슬리더,2006-03-31,"공포, SF, 코미디","CA, US",15000000,12834936,-0.1443376,6.538,1655,6.7234,Flop
12137,Vorstadtkrokodile,2009-03-26,"모험, 가족",DE,4980190,4628777,-0.07056216730686982,7.2,124,6.4464,Flop
934433,스크림 6,2023-03-08,"공포, 범죄, 스릴러",US,35000000,168961389,3.8274682571428573,7.0,2949,7.0753,Hit
265195,와일드 테일즈: 참을 수 없는 순간,2014-08-21,"드라마, 스릴러, 코미디","AR, ES, FR, GB",4000000,31478893,6.86972325,7.866,3599,7.4248,Hit
1167271,드라이브 인 타이페이,2024-09-19,"액션, 모험, 스릴러","FR, US",30000000,2826064,-0.9057978666666666,6.4,244,5.4946,Flop
673309,아메리칸 언더독,2021-12-25,"드라마, 가족",US,25000000,26514814,0.06059256,7.122,395,6.266,Break-even
8065,21,2008-03-27,"드라마, 범죄","US, GB",35000000,159808370,3.5659534285714285,6.695,4894,6.5538,Hit
68817,풋루즈,2011-10-06,"드라마, 음악, 로맨스",US,24000000,63543328,1.6476386666666667,6.597,1690,6.1812,Hit
73939,파리아,2011-12-27,드라마,US,500000,769552,0.539104,6.8,160,5.8497,Break-even
1949,조디악,2007-03-02,"범죄, 미스터리, 스릴러",US,65000000,84785914,0.3043986769230769,7.526,11172,6.4666,Break-even
9792,힐즈 아이즈,2006-03-10,"공포, 스릴러","FR, US",15000000,69623713,3.6415808666666667,6.453,3225,6.1712,Hit
133463,레드 주식회사,2012-11-03,"스릴러, 공포, 코미디",AU,500000,1000000,1.0,5.412,85,6.4895,Hit
447856,패드맨,2018-02-09,"코미디, 드라마","IN, US, HK",10000000,23000000,1.3,7.428,221,5.6181,Hit
18777,슬로우 번,2005-09-12,"미스터리, 범죄, 드라마, 스릴러",US,15500000,1237615,-0.9201538709677419,5.3,84,5.7966,Flop
10501,황금의 도시 엘도라도,2000-03-31,"가족, 모험, 애니메이션, 코미디, 판타지",US,95000000,76400000,-0.1957894736842105,7.3,3940,5.5405,Flop
15394,오닝 마호니,2003-05-02,"범죄, 드라마, 스릴러",CA,10000000,1271244,-0.8728756,6.7,185,5.2753,Flop
437586,미드 90,2018-10-19,"드라마, 코미디",US,1700000,9303022,4.472365882352941,7.5,1719,5.4682,Hit
402688,아브라카다브라,2017-08-04,코미디,"FR, ES",5200000,2114260,-0.5934115384615385,5.26,144,5.8026,Flop
80035,왓치,2012-07-26,"코미디, 액션, SF",US,68000000,68267862,0.003939147058823529,5.586,2398,5.2374,Break-even
511987,크롤,2019-07-10,"공포, 스릴러","RS, US",13500000,91500000,5.777777777777778,6.32,3272,5.8001,Hit
71676,고스트 라이더 3D: 복수의 화신,2011-12-10,"액션, 판타지, 스릴러","AE, US",57000000,132563930,1.3256829824561402,5.005,3950,6.6596,Hit
8835,금발이 너무해,2001-07-13,"코미디, 로맨스",US,18000000,141778365,6.876575833333334,6.81,4350,6.3337,Hit
9043,"우리, 사랑해도 되나요?",2005-12-15,"코미디, 드라마, 로맨스",US,19000000,92884429,3.8886541578947367,6.294,1055,7.1637,Hit
630240,티탄,2021-07-14,"드라마, 스릴러, 공포","BE, FR",6600000,4982335,-0.24510075757575758,6.332,1593,7.6238,Flop
959092,파랑,2023-06-28,"액션, 범죄, 드라마, 스릴러",FR,4920000,1500000,-0.6951219512195121,6.7,208,6.2998,Flop
12568,브라이즈헤드 리비지티드,2008-07-25,"드라마, 로맨스","MA, GB, IT",20000000,13204291,-0.33978545,6.3,161,6.684,Flop
300667,어바웃 레이,2016-10-27,"코미디, 드라마",US,10000000,680351,-0.9319649,6.4,439,5.8076,Flop
369557,싱 스트리트,2016-03-11,"로맨스, 드라마, 음악, 코미디","IE, GB, US",4000000,13624522,2.4061305,7.9,2389,5.6637,Hit
16608,프로퍼지션,2005-10-06,"액션, 모험, 범죄, 드라마, 스릴러, 서부","AU, GB",2000000,5048693,1.5243465,7.023,681,5.8545,Hit
29963,브라이트 스타,2009-09-18,"드라마, 로맨스","AU, GB",10000000,14374652,0.4374652,6.6,469,7.0006,Break-even
503736,아미 오브 더 데드,2021-05-14,"범죄, 액션, 공포",US,90000000,190700000,1.1188888888888888,6.231,4260,6.2072,Hit
11056,다크니스,2002-10-11,공포,"ES, US",10600000,33988736,2.206484528301887,5.6,411,5.9237,Hit
12312,브라보 대디,2001-12-21,"코미디, 로맨스, 가족, 드라마",US,38000000,24500000,-0.35526315789473684,5.7,207,4.3444,Flop
888321,코르사주,2022-07-07,"드라마, 역사","AT, FR, DE, LU",7580600,3092534,-0.5920462760203677,6.1,235,4.2337,Flop
139567,파이어 위드 파이어,2012-08-31,"액션, 범죄, 드라마, 스릴러","GB, US",20000000,2500277,-0.87498615,5.684,709,4.2771,Flop
152603,오직 사랑하는 이들만이 살아남는다,2013-12-12,"드라마, 로맨스, 판타지","GB, DE, GR, FR",7000000,8213623,0.1733747142857143,7.204,2320,4.2463,Break-even
913290,바바리안,2022-09-08,"공포, 스릴러",US,4500000,45400000,9.088888888888889,6.843,2982,4.5744,Hit
618588,아서,2024-02-22,"모험, 드라마","CA, US",19000000,40829138,1.148902,7.578,870,4.56,Hit
2207,식스틴 블럭,2006-03-01,"액션, 모험, 범죄, 스릴러","DE, US, GB",55000000,65664721,0.19390401818181818,6.448,2024,5.5815,Break-even
9393,나폴라,2004-07-04,드라마,DE,4500000,3764219,-0.1635068888888889,7.0,350,4.798,Flop
754067,비키와 그녀의 미스터리,2021-12-15,"모험, 가족, 드라마",FR,6500000,4181043,-0.3567626153846154,7.1,513,5.0178,Flop
39561,Testosteron,2007-03-02,코미디,PL,1100000,7325461,5.65951,5.39,77,4.9727,Hit
1016346,엠알 나인,2023-08-25,"액션, 드라마, 스릴러","BD, US",6700000,7100000,0.05970149253731343,6.5,176,5.063,Break-even
7461,밴티지 포인트,2008-02-01,"드라마, 액션, 스릴러, 범죄","MX, ES, US",40000000,152039882,2.80099705,6.398,2094,5.7829,Hit
2502,본 슈프리머시,2004-07-23,"액션, 드라마, 스릴러",US,75000000,288500217,2.84666956,7.324,7882,4.8323,Hit
44629,애니멀 킹덤,2010-06-03,"범죄, 드라마",AU,5000000,1000000,-0.8,6.8,868,4.4904,Flop
11979,퀸 오브 뱀파이어,2002-02-10,"판타지, 공포, 로맨스","AU, US",35000000,45479110,0.29940314285714287,6.1,1124,4.9733,Break-even
245,어바웃 어 보이,2002-04-26,"드라마, 코미디, 로맨스","GB, US, FR, DE",27000000,129000000,3.7777777777777777,6.7,2316,4.7628,Hit
884452,매복,2021-11-25,"전쟁, 액션, 드라마",AE,40000000,5218666,-0.86953335,6.045,55,4.3047,Flop
889,플린스톤,2000-04-28,"코미디, 가족, 로맨스",US,83000000,59468275,-0.2835147590361446,4.773,786,4.3245,Flop
541611,더 컨덕터,2018-10-25,"드라마, 역사","BE, BG, NL",6000000,1211394,-0.798101,7.63,154,5.2626,Flop
